Time,RIVM_NO2_1,RIVM_NO2_2,Airbox_NO2_1,Airbox_NO2_2,Airbox_temp_1,Airbox_temp_2,Airbox_RH_1,Airbox_RH_2
2016-07-01 01:00,10.23,12.58,16.6585,10.50822917,15.76119232,16.00708,72.31521048,72.88333333
2016-07-01 02:00,9.12,10.43,16.409875,9.6275,15.86306905,16.22883333,72.40719676,72.80666667
2016-07-01 03:00,9.18,10.39,16.790125,9.1546875,15.90779541,16.11496,72.64261927,73.515
2016-07-01 04:00,9.37,14.02,17.77,10.28572917,15.69907236,15.79731333,74.78792641,75.67
2016-07-01 05:00,12.9,23.86,19.32025,15.690625,15.47295572,15.44220833,77.66912379,79.48333333
2016-07-01 06:00,21.98,29.67,19.656625,19.1671875,15.44065335,15.37028833,77.82815092,79.795
2016-07-01 07:00,27.07,31.27,23.020375,18.29572917,15.56240846,15.45269667,76.94726536,79.155
2016-07-01 08:00,20.29,28.3,21.163,19.79760417,15.43195655,15.42572667,77.45864671,79.405
2016-07-01 09:00,25.88,27.27,20.387875,20.140625,15.087812,15.16351833,78.27716869,79.37333333
2016-07-01 10:00,26.35,31.44,24.3805,18.73145833,15.05426722,14.87733667,78.24442781,80.12666667
2016-07-01 11:00,24.6,34.35,18.9985,17.982375,16.31157513,15.990898,73.44710945,76.746
2016-07-01 12:00,16.27,26,17.579875,13.01267857,18.36401847,18.36117571,62.13747428,65.14
2016-07-01 13:00,19.38,25.72,17.97475,12.17697917,18.47583439,19.059185,58.82440911,59.06
2016-07-01 14:00,16.09,22.73,17.887,13.55833333,18.48328878,18.90036167,57.09070159,57.68
2016-07-01 15:00,12.61,22.59,18.1795,14.72645833,18.11926584,18.699585,57.07199252,57.28
2016-07-01 16:00,14.86,23.75,17.068,11.78575,17.91302759,17.988476,60.46145307,62.128
2016-07-01 17:00,21.55,24.95,21.236125,15.62705357,16.54887336,16.97671571,72.89363268,72.59
2016-07-01 18:00,24.67,31.76,20.578,17.87854167,15.92021941,16.08948833,78.32238229,79.31833333
2016-07-01 19:00,19.82,27.6,22.932625,17.8878125,15.52513649,15.714905,79.91265357,80.67333333
2016-07-01 20:00,24.36,25.03,19.4782,16.22833333,15.33107374,15.56057667,80.73242283,81.40666667
2016-07-01 21:00,21.73,27.27,19.88435714,16.62697917,15.60944214,16.14342833,78.02949619,76.905
2016-07-01 22:00,16.3,25.15,17.31955,13.799375,15.77088303,16.326225,75.02615529,73.875
2016-07-01 23:00,12.86,13.21,17.96639286,10.773375,15.41030331,15.55758,75.11488975,75.33
2016-07-02 00:00,7.81,7.93,15.4885,8.689821429,14.46909724,14.76902857,72.98717805,69.85428571
2016-07-02 01:00,7.28,7.99,17.696875,11.45385417,13.74850575,13.961855,70.33984409,67.66
2016-07-02 02:00,5.98,6.2,16.877875,10.24864583,13.43045158,13.404475,70.2790396,68.81
2016-07-02 03:00,6.09,5.8,16.526875,8.672604167,13.07761023,12.93549667,71.71340193,70.585
2016-07-02 04:00,5.35,6.46,17.521375,10.573125,12.81049442,12.639426,72.87960087,71.844
2016-07-02 05:00,6.78,8.76,17.433625,12.65508929,12.62910415,12.42777571,74.15493608,73.03857143
2016-07-02 06:00,7.9,11.76,18.4603,14.39270833,12.72054472,12.505475,73.72400374,72.72166667
2016-07-02 07:00,8.8,12.25,18.99432143,12.47364583,13.3230728,13.33555167,70.50978485,68.81833333
2016-07-02 08:00,8.2,11.56,17.62375,12.02864583,14.7970906,15.59953333,60.73273464,56.96666667
2016-07-02 09:00,6.66,12.36,15.005875,11.27770833,15.34001902,16.15391667,55.81224821,54.225
2016-07-02 10:00,8.14,14.46,16.556125,15.468125,16.6296293,18.32799833,46.67286561,42.74833333
2016-07-02 11:00,9.98,12.62,19.2676,14.15166667,17.28710691,18.66662167,43.79884004,40.07
2016-07-02 12:00,14.46,11.93,17.54017857,12.00083333,16.9128963,18.097255,45.74565281,40.48333333
2016-07-02 13:00,7.84,14.6,16.6585,17.64677083,17.41109834,17.94142833,44.17208606,44.44166667
2016-07-02 14:00,12.49,13.77,20.768125,15.17145833,16.57869094,16.254305,54.55094481,53.8
2016-07-02 15:00,9.72,13.85,19.861375,15.19927083,17.1874665,17.49642333,52.10785157,49.24333333
2016-07-02 16:00,10.9,18.61,21.66025,16.39520833,17.68318375,17.7871,44.87211724,44.80166667
2016-07-02 17:00,8.59,14.23,18.135625,14.55958333,17.37009917,17.54586833,41.60114749,41.96833333
2016-07-02 18:00,10.88,12.8,20.2504,17.18322917,16.42537889,17.11135167,43.92419083,41.90666667
2016-07-02 19:00,13.05,15.18,22.05303571,18.00833333,15.65629834,15.705915,47.52301483,49.17833333
2016-07-02 20:00,12.03,19.74,21.48475,20.3075,13.92989602,13.77456333,60.19328968,62.67333333
2016-07-02 21:00,13.98,36.81,23.62,32.19270833,12.8353424,12.3773675,68.15555971,73.3775
2016-07-02 22:00,23.89,37.55,27.554125,34.14885417,13.09251902,13.26213333,66.26126598,67.94833333
2016-07-02 23:00,15.69,27.65,24.81925,25.77729167,13.10867021,13.36551833,61.38911132,61.28833333
2016-07-03 00:00,10.76,16.75,22.844875,19.00958333,12.57443859,12.68977,62.2824696,60.92333333
2016-07-03 01:00,9.11,12.18,21.4555,16.2746875,12.10108452,12.06196833,64.14714063,62.67333333
2016-07-03 02:00,8.63,11.74,19.642,15.43104167,11.92342145,11.70087,65.72649829,64.72333333
2016-07-03 03:00,8.74,12.6,18.983875,14.23510417,11.75197037,11.42218,67.88271905,67.04833333
2016-07-03 04:00,8.18,9.74,19.832125,14.3,11.72215279,11.470726,69.68658559,68.59
2016-07-03 05:00,6.89,8.45,19.305625,10.66053571,11.8563319,11.71756571,71.94882445,70.43285714
2016-07-03 06:00,5.35,6.54,20.08075,9.312291667,13.06394384,13.14975833,67.36198316,65.58333333
2016-07-03 07:00,5.62,6.98,20.7535,10.72145833,14.31628215,14.14465167,62.94508263,63.15166667
2016-07-03 08:00,7.21,9.24,18.7645,10.906875,14.9412089,15.92317333,61.16616152,57.84
2016-07-03 09:00,4.63,7.81,18.837625,12.464375,16.80853477,18.28155,52.52568756,47.62666667
2016-07-03 10:00,5.84,8.05,15.444625,10.70291667,18.11802344,19.922225,45.39597131,41.46166667
2016-07-03 11:00,5.89,12.44,17.053375,11.507625,18.41495683,19.15358,43.11970065,42.598
2016-07-03 12:00,6.85,13.94,14.54665,14.42714286,18.87042034,18.74260857,41.97283442,44.94857143
2016-07-03 13:00,5.9,15.17,19.33278571,16.56208333,18.68810715,18.375945,42.78427369,45.27333333
2016-07-03 14:00,7.73,10.29,19.174,12.075,19.80520144,19.96268,40.44898036,42.08333333
2016-07-03 15:00,11.01,14.64,22.084375,13.53979167,18.49943997,19.84581,43.41748675,40.53666667
2016-07-03 16:00,12.07,16.07,22.815625,16.94775,19.62878077,20.248562,39.94539445,39.166
2016-07-03 17:00,7.61,13.3,22.06975,16.95410714,19.41633052,19.57482571,40.05297162,40.80857143
2016-07-03 18:00,12.33,11.48,25.184875,17.03489583,17.64839657,18.23060667,46.0055753,44.565
2016-07-03 19:00,16.92,17.13,27.39325,15.37078125,16.73399083,17.6095475,49.22821328,46.1
2016-07-03 20:00,18.5,22.19,29.2945,NA,16.2121832,NA,52.85933271,NA
2016-07-03 21:00,17.01,55.96,26.662,38.96041667,15.60961963,15.9823575,56.62453383,59.15
2016-07-03 22:00,31.36,44.66,32.380375,39.43322917,16.05812571,17.08588,56.85527908,54.61833333
2016-07-03 23:00,39.34,32.28,35.52475,23.722875,16.46687502,17.362772,56.74458372,52.898
2016-07-04 00:00,17.77,16.35,27.27625,15.17410714,16.21715279,16.75581857,56.25347053,55.13285714
2016-07-04 01:00,15.57,17.36,23.488375,18.10104167,14.84678657,15.391265,62.54595572,60.445
2016-07-04 02:00,15.03,17.86,23.5615,16.23760417,14.05662073,14.30047833,65.30086685,64.09166667
2016-07-04 03:00,16.25,20.16,24.950875,17.61895833,13.46399635,13.40297667,67.53816027,66.955
2016-07-04 04:00,16.37,23.02,22.42075,21.91135417,12.86640238,12.64182333,69.90953539,68.70833333
2016-07-04 05:00,30.43,33.7,29.32375,27.75197917,13.45902676,13.34454167,67.61299657,66.88833333
2016-07-04 06:00,37,34.64,32.77525,28.32677083,16.45320863,17.054415,54.76142189,53.58666667
2016-07-04 07:00,32.17,40.69,26.86675,27.15864583,18.12299304,19.73493333,48.93354537,46.73333333
2016-07-04 08:00,21.18,23.45,21.631,17.20177083,19.35296816,22.817005,45.56435298,38.975
2016-07-04 09:00,15.61,15.22,20.2855,11.7690625,20.11207402,22.58626167,43.61549111,39.78166667
2016-07-04 10:00,10.09,13.36,16.790125,8.718958333,21.69861769,20.56501,39.32175865,44.625
2016-07-04 11:00,12.03,13.69,19.408,12.75177083,21.8265848,21.08643,38.72774556,43.36666667
2016-07-04 12:00,12.51,19.86,22.698625,13.01135417,21.69861769,21.180825,39.87211724,43.59833333
2016-07-04 13:00,19.62,19.7,23.81305,11.27770833,21.30502565,21.43853833,40.55094481,42.95
2016-07-04 14:00,13.11,30.45,23.62,20.7246875,22.11499888,21.60185667,39.14134973,44.55166667
2016-07-04 15:00,8.92,19.52,23.035,14.61520833,23.2329806,22.700135,37.73148737,41.60666667
2016-07-04 16:00,15.49,22.42,26.676625,13.799375,22.9534408,21.99292167,38.90704085,43.22
2016-07-04 17:00,10.08,16.6,22.801,14.04041667,21.6924057,21.315675,40.86057998,43.70166667
2016-07-04 18:00,8.83,17.98,20.446375,16.091125,20.31210028,20.858084,43.87585906,44.97
2016-07-04 19:00,7.01,20.66,22.36225,15.60321429,19.42130011,20.32228,47.15150608,47.32142857
2016-07-04 20:00,15.92,27.91,21.54325,15.87604167,18.67586064,19.71096,51.33922046,50.31
2016-07-04 21:00,34.1,44.9,32.292625,24.77604167,17.99751073,18.44337,55.77015279,57.3525
2016-07-04 22:00,40.45,34.84,35.99275,26.0646875,18.37768486,19.508685,55.79198004,55.15833333
2016-07-04 23:00,20.94,27.23,24.8485,22.2265625,18.52304555,19.80235833,54.86276271,53.78833333
2016-07-05 00:00,17.55,14.56,21.30925,17.0534375,17.34276639,18.04930833,57.28091051,57.17833333
2016-07-05 01:00,13.52,10.85,19.9696,12.69614583,16.29269066,16.93005333,62.12063611,61.02333333
2016-07-05 02:00,10.62,9.82,20.32310714,11.27770833,15.79899675,16.434105,62.3285741,61.93
2016-07-05 03:00,14.33,17.3,19.481125,13.16895833,14.99960166,15.63549333,66.78356096,64.295
2016-07-05 04:00,29.4,40.84,27.51025,28.818125,14.40200769,14.960644,69.80663548,66.982
2016-07-05 05:00,29.47,44.32,29.85025,35.80303571,14.62066993,14.86663429,67.35730589,66.45
2016-07-05 06:00,29.02,35.83,30.830125,33.49989583,14.89151294,15.17700333,65.92450265,65.09833333
2016-07-05 07:00,40.87,34.52,32.89225,28.095,15.14247756,15.37178667,65.6501029,65.225
2016-07-05 08:00,24.08,26.84,26.033125,20.40020833,15.24186949,15.34781333,66.25970689,66.24
2016-07-05 09:00,26.31,24.16,27.992875,19.32479167,15.55992366,15.777835,64.93292173,64.64166667
2016-07-05 10:00,22.33,25.55,22.918,24.40520833,16.08173129,16.21085333,64.19391331,64.665
2016-07-05 11:00,23.43,24.11,22.37395,22.91260417,16.39407043,17.05141833,67.39659495,64.02666667
2016-07-05 12:00,14.74,31,20.12253571,19.60291667,17.32501783,18.14969667,58.77919551,55.16333333
2016-07-05 13:00,16.92,22.55,19.481125,18.5275,18.75537419,19.65552167,50.11845338,47.90666667
2016-07-05 14:00,15.09,20.81,17.404375,18.19375,18.76407098,19.31240333,52.34639227,51.745
2016-07-05 15:00,11.68,21.67,19.61275,25.258125,17.52664146,18.19764333,61.55905207,62.375
2016-07-05 16:00,17.18,22.8,18.0391,29.0684375,18.04298253,18.88388,51.85496726,52.15666667
2016-07-05 17:00,15.89,21.67,22.40403571,28.78104167,16.89266294,17.83205,51.53477482,49.87333333
2016-07-05 18:00,12.75,22.18,21.499375,27.950375,15.95376418,16.979798,51.03052074,50.608
2016-07-05 19:00,16.28,20.26,24.8836,21.230875,15.37132748,16.156314,52.14121609,50.882
2016-07-05 20:00,18.31,25.9,25.70092857,NA,14.71384986,NA,55.8953254,NA
2016-07-05 21:00,21.93,22.38,31.66375,30.72791667,13.73732416,13.8292525,61.6151793,61.0175
2016-07-05 22:00,17.32,14.81,26.74975,19.38041667,13.51369232,14.38138833,64.27654506,60.68833333
2016-07-05 23:00,12.37,11.29,24.219625,16.04291667,13.18445655,14.02928,66.65259744,62.36166667
2016-07-06 00:00,8.05,8.81,20.43175,12.83520833,12.59804417,13.26812667,69.70841285,65.4
2016-07-06 01:00,7.43,9.15,20.212375,14.94525,12.10853892,12.675386,71.39378859,67.244
2016-07-06 02:00,7.98,12.96,22.142875,16.66008929,11.97063262,12.25311286,72.60364203,69.18571429
2016-07-06 03:00,11.25,13.59,18.574375,16.51572917,12.20047645,12.28222333,73.40813221,71.795
2016-07-06 04:00,11.43,24.1,20.25625,23.74697917,12.49244025,12.36762833,72.78293732,72.655
2016-07-06 05:00,24.53,57.48,22.567,48.15708333,12.96455191,12.92051333,71.09600249,69.79666667
2016-07-06 06:00,54.97,58.49,38.552125,50.66947917,14.73248585,15.44820167,62.1047334,58.85166667
2016-07-06 07:00,46.13,81.79,35.919625,58.19739583,15.00332886,15.67594833,62.09381977,59.06333333
2016-07-06 08:00,20.13,35.08,23.6785,37.15260417,16.01836894,18.27106167,54.86743998,49.35333333
2016-07-06 09:00,16.39,29.01,20.855875,27.27916667,17.32040321,21.76068,48.63731837,38.125
2016-07-06 10:00,18.5,29.22,18.779125,26.16666667,19.14176031,22.61622833,41.47642033,35.19666667
2016-07-06 11:00,23.12,31.61,21.4555,29.485625,19.99280371,22.274908,37.67691924,34.254
2016-07-06 12:00,21.54,26.92,25.565125,28.90553571,20.55312571,22.13440714,35.49263486,33.16142857
2016-07-06 13:00,18.68,38.34,21.77725,35.99375,19.87601819,22.86944667,35.97751169,32.28666667
2016-07-06 14:00,19.85,29.72,26.208625,29.35583333,20.51958093,24.52360667,35.55655753,30.09666667
2016-07-06 15:00,16.87,59.69,28.2181,36.70760417,20.77576363,24.94314,34.30398503,28.51
2016-07-06 16:00,17.28,40,28.534,38.73791667,19.2748745,24.13104333,37.49762395,29.60833333
2016-07-06 17:00,15,35.81,29.14825,31.67354167,17.54651985,21.76367667,42.11720611,33.92666667
2016-07-06 18:00,13.91,24.44,28.97275,27.00104167,16.05265915,20.2840725,47.435884,37.3375
2016-07-06 19:00,15.59,24.46,29.104375,30.01803571,15.37853339,18.71949143,49.66319925,40.25428571
2016-07-06 20:00,17.25,26.61,30.859375,25.57333333,14.74615224,17.50841,52.47891487,43.59666667
2016-07-06 21:00,19.59,33.02,32.146375,36.64270833,14.25788939,16.0407925,54.68970377,48.8625
2016-07-06 22:00,29.62,35.42,34.486375,35.47458333,14.75857623,16.4386,53.44710945,48.26333333
2016-07-06 23:00,32.65,54.45,37.426,44.40239583,14.33367573,15.79431667,55.78730278,51.45166667
2016-07-07 00:00,37.33,41.74,36.8995,42.89125,13.57208508,14.87733667,59.03956345,55.60166667
2016-07-07 01:00,37.84,40.8,39.722125,34.16739583,12.78067684,13.79703833,63.96160898,59.63
2016-07-07 02:00,29.76,38.47,33.565,33.2403125,12.20793085,12.89953667,67.39784222,62.705
2016-07-07 03:00,30.1,30.45,32.4535,26.6209375,11.73084959,12.21479833,69.54003118,65.14666667
2016-07-07 04:00,23.5,26.13,29.73325,24.4515625,11.41776501,11.62145833,71.65415653,67.01
2016-07-07 05:00,25.51,46.07,28.50475,35.69708333,12.02405578,12.217795,71.70716558,67.305
2016-07-07 06:00,40.66,56.94,32.395,49.399375,15.04333411,15.85724667,58.35075772,52.71333333
2016-07-07 07:00,44.52,56.16,30.31407143,43.4753125,16.93845422,17.27616833,48.22326874,46.425
2016-07-07 08:00,29.58,30.97,26.764375,26.63947917,19.07342836,19.66301333,39.50573121,38.94333333
2016-07-07 09:00,30.48,21.96,24.687625,19.31552083,20.07355965,22.394475,36.79447459,33.55833333
2016-07-07 10:00,16.16,18.54,19.685875,15.31979167,20.34937225,22.8215,36.02272529,31.91833333
2016-07-07 11:00,18.28,17.37,23.6785,13.40072917,20.90596706,21.468505,34.0629498,33.785
2016-07-07 12:00,16.97,23.66,24.2635,16.01510417,21.4029267,21.91500833,32.91078266,32.505
2016-07-07 13:00,24.49,29.16,31.1314,20.95275,21.44665915,22.143654,32.4985594,32.802
2016-07-07 14:00,25.02,34.91,32.69585714,23.57348214,21.09374681,22.29365857,35.52515301,34.05142857
2016-07-07 15:00,21.31,44.28,30.64,40.0821875,21.22153643,22.46789333,37.18424696,35.65333333
2016-07-07 16:00,24.06,67.03,35.64175,44.21697917,20.59039768,21.87155667,40.34140318,38.72666667
2016-07-07 17:00,21.93,37.69,30.479125,32.3225,20.27358591,21.20030333,42.11720611,41.01666667
2016-07-07 18:00,22.13,32.12,30.654625,27.205,20.21643555,20.97855,42.51789211,42.61333333
2016-07-07 19:00,27.28,43.32,38.288875,29.43,19.59772079,20.552424,45.10753976,44.446
2016-07-07 20:00,33.11,41.17,35.4955,NA,18.78767656,NA,48.57807297,NA
2016-07-07 21:00,34.34,74.04,36.943375,50.956875,18.13790183,18.9310775,52.33391955,51.9525
2016-07-07 22:00,50.95,47.42,43.48075,35.32625,18.43856241,18.70258167,52.28558778,52.02666667
2016-07-07 23:00,26.14,48.84,29.309125,35.693375,18.49571277,18.91085,50.36946679,51.46
2016-07-08 00:00,23.46,27.98,23.503,26.15607143,18.04472189,18.66298286,51.92699719,52.66571429
2016-07-08 01:00,22.6,19.89,23.605375,18.95025,17.45582471,17.878798,54.79104459,55.8
2016-07-08 02:00,24.86,18.37,30.55225,17.87589286,17.27816164,17.61629,56.61673838,56.90285714
2016-07-08 03:00,22.42,24.63,23.810125,22.31927083,16.93774428,17.22822167,58.96940443,59.58833333
2016-07-08 04:00,26.59,39.55,25.682125,28.44729167,16.26063676,16.532995,62.36821952,62.95
2016-07-08 05:00,35.8,56.45,30.78625,40.11927083,16.08297369,16.52100833,64.58056751,63.98833333
2016-07-08 06:00,53.92,55.08,36.6655,43.87395833,17.08683217,17.99087333,61.4810976,60.00166667
2016-07-08 07:00,55.89,64.27,38.85925,48.71333333,17.38997756,17.95940833,58.02303711,57.535
2016-07-08 08:00,47.76,51.65,35.81725,43.0025,17.36388718,17.700796,56.09912067,56.5
2016-07-08 09:00,34.33,37.64,29.045875,34.83357143,17.49185429,17.87057857,52.16241971,51.43
2016-07-08 10:00,31.15,29.98,29.44075,30.5146875,18.6000743,19.34536667,46.65103835,45.54
2016-07-08 11:00,24.54,30.23,26.559625,27.90958333,19.80644384,20.821225,42.95911444,42.61833333
2016-07-08 12:00,28.25,28.95,29.32375,31.60864583,19.91080536,21.11190167,41.00245713,39.46333333
2016-07-08 13:00,34.82,34.42,35.6125,34.45479167,19.66853754,20.83770667,40.89799813,39.03
2016-07-08 14:00,31.6,31.66,37.2505,31.17291667,20.52827772,21.513455,41.09912067,39.69833333
2016-07-08 15:00,24.17,32.99,29.0605,29.374375,20.57673129,21.708538,43.68097287,41.926
2016-07-08 16:00,16.66,30.67,26.45725,33.268125,20.97678381,22.33604,43.78387278,42.60857143
2016-07-08 17:00,14.85,16.92,25.155625,22.71791667,20.63760885,21.405575,46.25502962,47.02666667
2016-07-08 18:00,11.9,11.29,22.3915,16.97927083,19.1591539,20.17094833,51.435884,50.21
2016-07-08 19:00,13.71,17.34,23.693125,22.93114583,18.49943997,19.61506667,54.55406299,52.95166667
2016-07-08 20:00,20.43,19.89,27.481,22.64375,17.895634,19.21651,58.08072342,55.06
2016-07-08 21:00,23.41,24.95,26.69125,19.04666667,17.38873516,18.5063,60.89020268,58.7875
2016-07-08 22:00,17.28,17.28,21.56665,18.28645833,17.57385263,18.99325833,60.27124415,57.17333333
2016-07-08 23:00,15.7,19.3,20.66575,17.21104167,17.30176722,18.528775,61.86151543,59.18
2016-07-09 00:00,17.76,16.31,20.709625,15.90385417,16.84456435,17.75713333,64.00526349,62.18666667
2016-07-09 01:00,18.16,14.46,20.417125,15.279,16.55384295,17.47245,65.68284378,63.616
2016-07-09 02:00,17.95,15.79,21.25075,13.97419643,16.35630149,17.11156571,66.75861553,65.27
2016-07-09 03:00,17.96,17.37,18.9985,13.52125,15.75994992,16.6184,69.34670408,67.19833333
2016-07-09 04:00,20.89,19.85,19.276375,15.52375,15.51643969,16.251608,71.07573433,68.872
2016-07-09 05:00,22.03,21.68,21.002125,18.09839286,15.28038386,16.05845143,72.637942,70.04714286
2016-07-09 06:00,20.33,22.1,18.574375,15.4403125,15.77237391,16.362185,70.63295292,69.14666667
2016-07-09 07:00,19.1,19.91,20.504875,17.90635417,16.85450354,16.78171833,64.30616776,66.11333333
2016-07-09 08:00,21.34,23.43,22.06975,17.604125,17.42724953,16.961818,61.56061116,65.866
2016-07-09 09:00,19.82,19.31,15.122875,18.34473214,18.09566026,18.76701,59.40127222,59.00428571
2016-07-09 10:00,12.97,14.36,17.872375,17.09052083,20.1418916,21.56889333,51.48421578,49.195
2016-07-09 11:00,11.31,18.03,13.76275,13.64177083,21.34826114,22.403465,45.9463299,44.79
2016-07-09 12:00,10.5,21.43,16.088125,11.9915625,22.02288386,22.41994667,43.13840973,44.15666667
2016-07-09 13:00,11.22,16.94,17.609125,11.63927083,22.88883604,24.04414,40.24162145,39.65166667
2016-07-09 14:00,10.66,18.53,17.185,10.81416667,23.55848917,24.85024333,39.07542251,38.395
2016-07-09 15:00,12.5,17.34,19.77655,14.59666667,23.46381835,24.87421667,39.77077643,39.14
2016-07-09 16:00,10.25,16.37,22.54192857,13.58614583,23.84548336,25.36567,39.27097688,38.28
2016-07-09 17:00,10.96,18.96,20.534125,16.00583333,22.43039077,23.79991167,43.43619582,42.47333333
2016-07-09 18:00,11.12,16.14,NA,14.87479167,21.67128491,23.07022333,46.44523854,45.47666667
2016-07-09 19:00,14,20.4,NA,16.135625,20.78172714,22.214675,48.26313689,45.97333333
2016-07-09 20:00,19.08,30.9,20.797375,13.243125,20.11083162,21.8326,50.2946305,47.44
2016-07-09 21:00,20.58,26.25,21.77725,19.195,19.95677413,21.16734,52.43837855,52.164
2016-07-09 22:00,24.4,33.41,22.79515,21.609125,20.06163262,21.667184,53.23382601,51.564
2016-07-09 23:00,21.21,33.37,22.7425,23.79598214,19.80839618,21.39465857,53.94022718,52.02571429
2016-07-10 00:00,21.96,28.76,21.967375,19.70489583,19.293333,20.53654167,54.80663548,54.87
2016-07-10 01:00,24.08,33.25,21.397,20.03864583,18.53174235,19.56562167,59.88147178,59.96666667
2016-07-10 02:00,25.18,24.18,21.557875,15.82041667,17.91799718,18.74753167,64.20794512,63.50666667
2016-07-10 03:00,21.62,16.78,21.499375,14.822875,17.35891758,18.107144,67.07355161,65.976
2016-07-10 04:00,17.96,13.8,19.481125,11.94785714,16.99986424,17.54308571,68.05110072,67.93714286
2016-07-10 05:00,16.17,16.9,18.09175,16.157875,17.22722327,17.810474,67.55531026,67.688
2016-07-10 06:00,11.47,9.56,10.8436,11.25651786,19.82458287,20.86938571,56.53223573,56.42857143
2016-07-10 07:00,8.68,10.16,14.40625,9.701666667,21.23325048,23.32793667,50.80244822,48.18666667
2016-07-10 08:00,6.82,10.86,14.9152,9.136145833,22.32627772,26.080375,47.21885875,41.09166667
2016-07-10 09:00,7.26,10.11,14.97035714,7.421041667,23.4152583,26.83104,44.51486302,39.99833333
2016-07-10 10:00,7.1,10.73,16.292875,7.912395833,24.18093112,27.58020667,43.3504459,39.01833333
2016-07-10 11:00,6.96,10.12,18.73525,6.568125,25.07545849,27.766,41.08508887,38.21
2016-07-10 12:00,5.67,10.07,20.2855,5.696666667,25.54260056,27.4963,37.54595572,36.48833333
2016-07-10 13:00,7.36,11.34,19.3729,7.1521875,26.60510028,28.24396833,34.47049579,33.81
2016-07-10 14:00,7.11,11.28,20.87467857,7.124375,27.22338907,29.12199167,31.86752907,31.07166667
2016-07-10 15:00,7.66,13.04,22.727875,7.625,27.21611216,29.21938333,31.30024322,30.20833333
2016-07-10 16:00,7.27,12.47,21.54325,6.633020833,27.3018377,29.244855,31.37196133,30.55
2016-07-10 17:00,9.31,13.07,25.594375,7.059479167,25.35624069,27.581705,34.14558154,31.925
2016-07-10 18:00,10.29,13.24,24.8134,13.19677083,24.42096263,26.38903167,35.40407858,33.785
2016-07-10 19:00,13.06,14.38,20.93735714,12.64052083,20.89354306,23.716005,52.80031004,47.595
2016-07-10 20:00,14.38,14.8,19.49575,14.578125,19.58902399,21.702245,54.66631743,50.46666667
2016-07-10 21:00,11.9,16.15,19.43725,14.0775,19.07964036,21.14037,57.99029623,53.852
2016-07-10 22:00,13.35,11.1,17.50675,10.86979167,19.19394107,21.29919333,58.09943249,53.95833333
2016-07-10 23:00,11.4,10.24,15.912625,7.8753125,18.74791979,20.785265,60.31957593,56.13666667
2016-07-11 00:00,13.76,11.87,15.239875,8.515,18.38016965,19.91173667,62.4602058,59.35333333
2016-07-11 01:00,8.99,8.12,18.15025,5.974791667,18.11429624,19.32289167,61.59023386,58.74833333
2016-07-11 02:00,5.11,3.57,16.468375,6.280729167,17.69809254,18.79997333,55.19328968,53.23666667
2016-07-11 03:00,4.72,4.97,15.590875,4.491458333,17.08310498,18.06279333,54.03956345,51.44833333
2016-07-11 04:00,5.49,8.82,17.21425,9.664583333,16.40897922,17.243205,55.14215154,52.945
2016-07-11 05:00,10.97,21.23,16.86325,17.74875,16.04499177,16.793705,56.93635173,54.78833333
2016-07-11 06:00,19.72,25.91,18.20875,24.4905,16.15503284,16.7982,57.41343312,55.322
2016-07-11 07:00,22.81,24,17.813875,18.77383929,16.55384295,16.97157857,56.91452448,55.83142857
2016-07-11 08:00,12.94,15.37,18.2965,18.32725,17.11913455,17.704392,54.35449953,52.922
2016-07-11 09:00,18.73,19.76,20.329375,16.024375,17.4757031,18.04138857,52.18112878,51.24428571
2016-07-11 10:00,22.04,16.28,19.861375,16.54725,18.07826667,18.540462,50.06076707,49.468
2016-07-11 11:00,23.21,18.23,22.59625,15.15821429,18.29941371,18.88388,49.4184222,48.39142857
2016-07-11 12:00,27.87,16.46,25.5505,14.9396875,18.74791979,19.50419,48.36291862,47.05
2016-07-11 13:00,30.44,19.1,26.793625,16.45083333,19.04112598,19.97017167,47.80008731,46.33666667
2016-07-11 14:00,14.98,27.17,21.879625,19.52875,20.36552344,21.33215667,42.50386031,41.2
2016-07-11 15:00,10.03,27.21,18.823,15.61275,21.51971222,22.692044,38.73086374,37.298
2016-07-11 16:00,8.99,23.84,NA,17.79642857,20.99293499,22.44777286,39.44492672,37.37142857
2016-07-11 17:00,8.72,16.43,NA,15.25489583,19.76792947,21.04148,42.97158715,41.17833333
2016-07-11 18:00,9.55,15.36,NA,14.72645833,19.06100437,20.38221333,46.75237917,44.35666667
2016-07-11 19:00,10.39,15.6,NA,14.31390625,18.30686811,19.7401775,50.12624883,47.1075
2016-07-11 20:00,10.87,13.51,NA,NA,17.63490767,NA,52.45820126,NA
2016-07-11 21:00,10.3,17.29,NA,12.18625,17.11540735,17.9736425,53.80570003,52.13
2016-07-11 22:00,10.88,13.71,22.1575,14.18875,17.41358314,18.57971833,52.1936015,49.75333333
2016-07-11 23:00,7.9,7.95,18.632875,10.9903125,16.9041995,17.881495,52.44305582,50.07
2016-07-12 00:00,8.77,8.58,17.9689,11.63927083,16.042223,16.77872167,55.92606174,54.09833333
2016-07-12 01:00,7.01,6.66,19.39546429,11.63,15.28996808,16.05053167,59.70262194,57.24833333
2016-07-12 02:00,6.69,5.7,18.004,8.7375,14.69024428,15.30735833,62.97314624,60.44333333
